Nombre del archivo,Placa,Placa detectada,errores,similaridad
"S1,CAM2,250210063131383,6436HWH,9999.jpg",6436HWH,6436HUH,['W->U'],0.8571428571428571
"S1,CAM2,250210085103243,4378KGC,9996.jpg",4378KGC,4378KGC,[],1.0
"S1,CAM2,250210074556993,1896BRL,9709.jpg",1896BRL,1896BPL,['R->P'],0.8571428571428571
"S1,CAM2,250210075501496,5273HVZ,9966.jpg",5273HVZ,5273HZ,"['V->Z', 'Z-> ']",0.9230769230769231
"S1,CAM2,250210083800971,3605JZT,9992.jpg",3605JZT,3605JZI,['T->I'],0.8571428571428571
"S1,CAM2,250210063455028,4948MXG,9946.jpg",4948MXG,4948MXG,[],1.0
"S1,CAM2,250210092626460,7735MVS,9932.jpg",7735MVS,7735MHS,['V->H'],0.8571428571428571
"S1,CAM2,250210090712302,SE7993DD,9945.jpg",SE7993DD,SE7993D0,['D->0'],0.875
"S1,CAM2,250210084750409,2824KDK,9993.jpg",2824KDK,2824KDK,[],1.0
"S1,CAM2,250210093405014,7905KMH,9718.jpg",7905KMH,7903KMH,['5->3'],0.8571428571428571
"S1,CAM2,250210082227817,2983FWS,9952.jpg",2983FWS,2983FTI9,"['W->T', 'S->I', '->9)']",0.6666666666666666
"S1,CAM2,250210071951528,9241JXR,9971.jpg",9241JXR,0241JXR,['9->0'],0.8571428571428571
"S1,CAM2,250210083225176,1804KVR,9980.jpg",1804KVR,1304KVR,['8->3'],0.8571428571428571
"S1,CAM2,250210094113945,4837GXC,9916.jpg",4837GXC,48376XC,['G->6'],0.8571428571428571
"S1,CAM2,250210091355546,2470BCK,9989.jpg",2470BCK,2470,"['B-> ', 'C-> ', 'K-> ']",0.7272727272727273
"S1,CAM2,250210091236581,9044BDP,9839.jpg",9044BDP,9042BDP,['4->2'],0.8571428571428571
"S1,CAM2,250210074132351,3240KGD,9995.jpg",3240KGD,0240BKG,"['3->0', 'K->B', 'G->K', 'D->G']",0.7142857142857143
"E1,CAM1,250211231746292,3288KSF,9998.jpg",3288KSF,3288KSF,[],1.0
"E1,CAM1,250211231122922,6872KYS,9971.jpg",6872KYS,6872KYS,[],1.0
"E1,CAM1,250211230831056,8485MSR,9982.jpg",8485MSR,8485MSR,[],1.0
"E1,CAM1,250211210027972,6648DKY,9919.jpg",6648DKY,6648DKY,[],1.0
"E1,CAM1,250211200227092,6590HSH,9752.jpg",6590HSH,6590HSH,[],1.0
"E1,CAM1,250211201019567,4743MJC,9999.jpg",4743MJC,4743MJC,[],1.0
"E1,CAM1,250211195947069,5696HDR,9996.jpg",5696HDR,5696HDR,[],1.0
"E1,CAM1,250211211907523,8426KTB,9937.jpg",8426KTB,8426KTB,[],1.0
"E1,CAM1,250211211356055,6549FBJ,9640.jpg",6549FBJ,6549FBJ,[],1.0
"E1,CAM1,250211201102736,1786LBX,9938.jpg",1786LBX,1786LBX,[],1.0
"E1,CAM1,250211214550065,3133DRL,9989.jpg",3133DRL,3133DRL,[],1.0
"E1,CAM1,250211215514301,1022LFJ,9992.jpg",1022LFJ,1022LFJ,[],1.0
"E1,CAM1,250211213452224,8770HSJ,9978.jpg",8770HSJ,8770HSJ,[],1.0
"E1,CAM1,250211195524239,8054HLP,9976.jpg",8054HLP,8054HLP,[],1.0
"E1,CAM1,250211192456818,9025KMD,9994.jpg",9025KMD,9025KMD,[],1.0
"E1,CAM1,250211205441834,8637JYV,10000.jpg",8637JYV,8637JYV,[],1.0
"E1,CAM1,250211190620299,5304FLZ,9962.jpg",5304FLZ,5304FLZ,[],1.0
"E1,CAM1,250211194348291,3289LND,9976.jpg",3289LND,3289LND,[],1.0
"E1,CAM1,250211195558049,4656GDJ,10000.jpg",4656GDJ,4656GDJ,[],1.0
"E1,CAM1,250211185341260,0049FRF,9942.jpg",0049FRF,0049FRF,[],1.0
"E1,CAM1,250211183938695,3437KYS,9984.jpg",3437KYS,3437KYS,[],1.0
"E1,CAM1,250211184348385,4115MBK,9973.jpg",4115MBK,4115MBK,[],1.0
"E1,CAM1,250211190946772,6856CDT,9999.jpg",6856CDT,6856CDT,[],1.0
"E1,CAM1,250211221749652,6366FKT,9997.jpg",6366FKT,6366FKT,[],1.0
"E1,CAM1,250211192519770,8751LKB,9642.jpg",8751LKB,8751LKB,[],1.0
"E1,CAM1,250211202152718,7576HTZ,9982.jpg",7576HTZ,7576HTZ,[],1.0
"E1,CAM1,250211183307496,4688MVY,9999.jpg",4688MVY,4688MVY,[],1.0
"E1,CAM1,250211231417382,3240KGD,9965.jpg",3240KGD,3240KGD,[],1.0
"E1,CAM1,250211191712655,4992DFG,9980.jpg",4992DFG,4992DFG,[],1.0
"E1,CAM1,250211203346243,3713MLT,9938.jpg",3713MLT,3713MLT,[],1.0
"E1,CAM1,250211200504958,8137KMM,10000.jpg",8137KMM,8137KMM,[],1.0
"E1,CAM1,250211194020801,0689GGT,9987.jpg",0689GGT,0689GGT,[],1.0
"E1,CAM1,250211191103112,8676HBL,9974.jpg",8676HBL,8676HBL,[],1.0
"E1,CAM1,250211200315620,1581JBD,9795.jpg",1581JBD,1581JBD,[],1.0
"E1,CAM1,250211184524786,1628KNZ,9997.jpg",1628KNZ,1628KNZ,[],1.0
"E1,CAM1,250211191120627,9036HGK,9998.jpg",9036HGK,9036HGK,[],1.0
"E1,CAM1,250211185232998,9955LKR,9999.jpg",9955LKR,9955LKR,[],1.0
"E1,CAM1,250211195336525,4688MVY,9948.jpg",4688MVY,4688MVY,[],1.0
"E1,CAM1,250211200855134,5631FCL,9992.jpg",5631FCL,5631FCL,[],1.0
"E1,CAM1,250211225523769,4532MGF,9986.jpg",4532MGF,4532MGF,[],1.0
"E1,CAM1,250211212416148,7805HFR,9972.jpg",7805HFR,7805HFR,[],1.0
"E1,CAM1,250211225423881,0125JMM,9977.jpg",0125JMM,0125JMM,[],1.0
"E1,CAM1,250211200638016,7015DRV,9993.jpg",7015DRV,7015DRV,[],1.0
"E1,CAM1,250211203855227,7814HYM,9994.jpg",7814HYM,7814HYM,[],1.0
"E1,CAM1,250211192344432,7983FPC,9993.jpg",7983FPC,7983FPC,[],1.0
"E1,CAM1,250211190801981,4951JSG,9999.jpg",4951JSG,4951JSG,[],1.0
"E1,CAM1,250211183046613,1337JTC,9972.jpg",1337JTC,1337JTC,[],1.0
"E1,CAM1,250211190815230,5295JBT,9979.jpg",5295JBT,5295JBT,[],1.0
"E1,CAM1,250211185922336,2972KVL,9984.jpg",2972KVL,2972KVL,[],1.0
"E1,CAM1,250211194126267,0731JGX,9987.jpg",0731JGX,0731JGX,[],1.0
"E1,CAM1,250211180954241,5176KTR,9735.jpg",5176KTR,5176KTR,[],1.0
"E1,CAM1,250211155622628,8776KDV,10000.jpg",8776KDV,8776KDV,[],1.0
"E1,CAM1,250211170855588,3218LPG,9957.jpg",3218LPG,3218LPG,[],1.0
"E1,CAM1,250211183319589,4016JFY,9992.jpg",4016JFY,4016JFY,[],1.0
"E1,CAM1,250211180356166,5658KGG,9944.jpg",5658KGG,5658KGG,[],1.0
"E1,CAM1,250211193518239,7430KZN,9628.jpg",7430KZN,7430KZN,[],1.0
"E1,CAM1,250211155651751,0896KKM,9722.jpg",0896KKM,0896KKM,[],1.0
"E1,CAM1,250211162237952,4551KRR,9987.jpg",4551KRR,4551KRR,[],1.0
"E1,CAM1,250211155634830,6240LLJ,9974.jpg",6240LLJ,6240LLJ,[],1.0
"E1,CAM1,250211181227108,5459LSS,9986.jpg",5459LSS,5459LSS,[],1.0
"E1,CAM1,250211172331199,7892GXG,10000.jpg",7892GXG,7892GXG,[],1.0
"E1,CAM1,250211180756700,0323JLP,9996.jpg",0323JLP,0323JLP,[],1.0
"E1,CAM1,250211175025864,8154DNC,9977.jpg",8154DNC,8154DNC,[],1.0
"E1,CAM1,250211173832214,8438GWC,9995.jpg",8438GWC,8438GWC,[],1.0
"E1,CAM1,250211185303074,5459LSS,9942.jpg",5459LSS,5459LSS,[],1.0
"E1,CAM1,250211183710124,2955MDG,9911.jpg",2955MDG,2955MDG,[],1.0
"E1,CAM1,250211174239545,6784GXL,9935.jpg",6784GXL,6784GXL,[],1.0
"E1,CAM1,250211172417868,9605JDT,9994.jpg",9605JDT,9605JDT,[],1.0
"E1,CAM1,250211180125455,1782GZM,10000.jpg",1782GZM,1782GZM,[],1.0
"E1,CAM1,250211170505194,1236KHR,10000.jpg",1236KHR,1236KHR,[],1.0
"E1,CAM1,250211162535677,7148JJY,9986.jpg",7148JJY,7148JJY,[],1.0
"E1,CAM1,250211193209233,8378JBC,9936.jpg",8378JBC,8378JBC,[],1.0
"E1,CAM1,250211161837246,0973LJK,9997.jpg",0973LJK,0973LJK,[],1.0
"E1,CAM1,250211180926180,0281JRK,9994.jpg",0281JRK,0281JRK,[],1.0
"E1,CAM1,250211162938914,3930JJH,9996.jpg",3930JJH,3930JJH,[],1.0
"E1,CAM1,250211171317606,9364JLL,10000.jpg",9364JLL,9364JLL,[],1.0
"E1,CAM1,250211163922946,4530JVF,9998.jpg",4530JVF,4530JVF,[],1.0
"E1,CAM1,250211170206656,9395FFX,10000.jpg",9395FFX,9395FFX,[],1.0
"E1,CAM1,250211180134658,5475MKY,9996.jpg",5475MKY,5475MKY,[],1.0
"E1,CAM1,250211162845308,1488LHN,9999.jpg",1488LHN,1488LHN,[],1.0
"E1,CAM1,250211174226046,1778LHJ,9995.jpg",1778LHJ,1778LHJ,[],1.0
"E1,CAM1,250211201317729,6278MRZ,9987.jpg",6278MRZ,6278MRZ,[],1.0
"E1,CAM1,250211184057487,7527LPX,9919.jpg",7527LPX,7527LPX,[],1.0
"E1,CAM1,250211160837636,7973JSF,9966.jpg",7973JSF,7973JSF,[],1.0
"E1,CAM1,250211171606331,6968MLH,9985.jpg",6968MLH,6968MLH,[],1.0
"E1,CAM1,250211173103800,6165MNK,9990.jpg",6165MNK,6165MNK,[],1.0
"E1,CAM1,250211181433851,9209LJH,9994.jpg",9209LJH,9209LJH,[],1.0
"E1,CAM1,250211135614442,5460JJS,9711.jpg",5460JJS,5460JJS,[],1.0
"E1,CAM1,250211143359276,4688MVY,9998.jpg",4688MVY,4688MVY,[],1.0
"E1,CAM1,250211181209359,SE1152DB,9943.jpg",SE1152DB,SE1152DB,[],1.0
"E1,CAM1,250211154336746,6584HKH,9834.jpg",6584HKH,6584HKH,[],1.0
"E1,CAM1,250211145530725,0228MSZ,9984.jpg",0228MSZ,0228MSZ,[],1.0
"E1,CAM1,250211143059364,0933GHY,9949.jpg",0933GHY,0933GHY,[],1.0
"E1,CAM1,250211145830543,1165KGJ,9821.jpg",1165KGJ,1165KGJ,[],1.0
"E1,CAM1,250211142025913,4977MBX,9992.jpg",4977MBX,4977MBX,[],1.0
"E1,CAM1,250211134853355,8898JZN,9996.jpg",8898JZN,8898JZN,[],1.0
"E1,CAM1,250211150735265,2492MDG,9999.jpg",2492MDG,2492MDG,[],1.0
"E1,CAM1,250211155302435,3663KVD,9964.jpg",3663KVD,3663KVD,[],1.0
"E1,CAM1,250211151453820,4817FPS,9975.jpg",4817FPS,4817FPS,[],1.0
"E1,CAM1,250211144249749,8108LFX,9989.jpg",8108LFX,8108LFX,[],1.0
"E1,CAM1,250211171959507,3240KGD,9933.jpg",3240KGD,3240KGD,[],1.0
"E1,CAM1,250211153709954,8677KDF,9999.jpg",8677KDF,8677KDF,[],1.0
"E1,CAM1,250211143638050,9737JVH,9391.jpg",9737JVH,9737JVH,[],1.0
"E1,CAM1,250211142106973,1958BCL,9963.jpg",1958BCL,1958BCL,[],1.0
"E1,CAM1,250211141815123,5177MVJ,9987.jpg",5177MVJ,5177MVJ,[],1.0
"E1,CAM1,250211135536803,3809KXP,9996.jpg",3809KXP,3809KXP,[],1.0
"E1,CAM1,250211135843262,1371DHD,9966.jpg",1371DHD,1371DHD,[],1.0
"E1,CAM1,250211142314310,8429LDK,9998.jpg",8429LDK,8429LDK,[],1.0
"E1,CAM1,250211150917900,8815GSY,9963.jpg",8815GSY,8815GSY,[],1.0
"E1,CAM1,250211173733967,9784GYT,9960.jpg",9784GYT,9784GYT,[],1.0
"E1,CAM1,250211134430306,5767GXJ,9983.jpg",5767GXJ,5767GXJ,[],1.0
"E1,CAM1,250211165725655,6436HWH,9999.jpg",6436HWH,6436HWH,[],1.0
"E1,CAM1,250211161941430,3491KNF,10000.jpg",3491KNF,3491KNF,[],1.0
"E1,CAM1,250211155027912,8218JTS,9966.jpg",8218JTS,8218JTS,[],1.0
"E1,CAM1,250211141052958,9036HGK,9998.jpg",9036HGK,9036HGK,[],1.0
"E1,CAM1,250211143838543,1798GJN,10000.jpg",1798GJN,1798GJN,[],1.0
"E1,CAM1,250211143230156,0731JGX,9970.jpg",0731JGX,0731JGX,[],1.0
"E1,CAM1,250211141753983,4533LGL,9970.jpg",4533LGL,4533LGL,[],1.0
"E1,CAM1,250211135140706,3390GTF,9992.jpg",3390GTF,3390GTF,[],1.0
"E1,CAM1,250211151046083,5129FVL,9997.jpg",5129FVL,5129FVL,[],1.0
"E1,CAM1,250211140151221,0693LHB,9951.jpg",0693LHB,0693LHB,[],1.0
"E1,CAM1,250211174752357,2573JZY,9986.jpg",2573JZY,2573JZY,[],1.0
"E1,CAM1,250211142913041,5221DLM,9999.jpg",5221DLM,5221DLM,[],1.0
"E1,CAM1,250211145550974,1022LFJ,9974.jpg",1022LFJ,1022LFJ,[],1.0
"E1,CAM1,250211153417853,8939KPM,9999.jpg",8939KPM,8939KPM,[],1.0
"E1,CAM1,250211140346199,4326MLT,9997.jpg",4326MLT,4326MLT,[],1.0
"E1,CAM1,250211123715467,5260MKF,9980.jpg",5260MKF,5260MKF,[],1.0
"E1,CAM1,250211134411620,2065MVW,9988.jpg",2065MVW,2065MVW,[],1.0
"E1,CAM1,250211124721873,7677MDJ,9998.jpg",7677MDJ,7677MDJ,[],1.0
"E1,CAM1,250211131510945,9225GSP,9999.jpg",9225GSP,9225GSP,[],1.0
"E1,CAM1,250211123830760,8690CWJ,9995.jpg",8690CWJ,8690CWJ,[],1.0
"E1,CAM1,250211122429601,3063KDK,9998.jpg",3063KDK,3063KDK,[],1.0
"E1,CAM1,250211122124626,0519MNT,9997.jpg",0519MNT,0519MNT,[],1.0
"E1,CAM1,250211122923586,3218LPG,9994.jpg",3218LPG,3218LPG,[],1.0
"E1,CAM1,250211124827948,3531DTD,9998.jpg",3531DTD,3531DTD,[],1.0
"E1,CAM1,250211131211236,4031MKG,9998.jpg",4031MKG,4031MKG,[],1.0
"E1,CAM1,250211124355259,7348KBS,9968.jpg",7348KBS,7348KBS,[],1.0
"E1,CAM1,250211130031019,5655MGP,9955.jpg",5655MGP,5655MGP,[],1.0
"E1,CAM1,250211135212704,9842HYC,10000.jpg",9842HYC,9842HYC,[],1.0
"E1,CAM1,250211181737482,0228MSZ,9979.jpg",0228MSZ,0228MSZ,[],1.0
"E1,CAM1,250211121808277,7225LCL,9970.jpg",7225LCL,7225LCL,[],1.0
"E1,CAM1,250211130246856,0137BXV,9991.jpg",0137BXV,0137BXV,[],1.0
"E1,CAM1,250211125810089,7937LTB,9825.jpg",7937LTB,7937LTB,[],1.0
"E1,CAM1,250211121752606,0801MXG,9993.jpg",0801MXG,0801MXG,[],1.0
"E1,CAM1,250211142546427,8206FKK,9967.jpg",8206FKK,8206FKK,[],1.0
"E1,CAM1,250211132336856,3264MCX,9997.jpg",3264MCX,3264MCX,[],1.0
"E1,CAM1,250211134258046,3930JJH,9996.jpg",3930JJH,3930JJH,[],1.0
"E1,CAM1,250211120400103,4608KMK,9997.jpg",4608KMK,4608KMK,[],1.0
"E1,CAM1,250211131033678,7712LLG,9982.jpg",7712LLG,7712LLG,[],1.0
"E1,CAM1,250211124910539,3872KWP,9999.jpg",3872KWP,3872KWP,[],1.0
"E1,CAM1,250211130549706,8898KHJ,9999.jpg",8898KHJ,8898KHJ,[],1.0
"E1,CAM1,250211141131394,2125KNG,9946.jpg",2125KNG,2125KNG,[],1.0
"E1,CAM1,250211142622128,9962LLM,9996.jpg",9962LLM,9962LLM,[],1.0
"E1,CAM1,250211121530754,9893KTP,9999.jpg",9893KTP,9893KTP,[],1.0
"E1,CAM1,250211132552943,0007DCJ,9615.jpg",0007DCJ,0007DCJ,[],1.0
"E1,CAM1,250211124112698,8815GSY,9981.jpg",8815GSY,8815GSY,[],1.0
"E1,CAM1,250211122349119,8842GJF,9983.jpg",8842GJF,8842GJF,[],1.0
"E1,CAM1,250211123217717,2394LRG,9922.jpg",2394LRG,2394LRG,[],1.0
"E1,CAM1,250211131423041,9536HLC,9899.jpg",9536HLC,9536HLC,[],1.0
"E1,CAM1,250211121053722,8405KMD,9956.jpg",8405KMD,8405KMD,[],1.0
"E1,CAM1,250211124700608,1565JJM,9966.jpg",1565JJM,1565JJM,[],1.0
"E1,CAM1,250211121615314,2308JRH,9998.jpg",2308JRH,2308JRH,[],1.0
"E1,CAM1,250211104423008,5099JPK,9985.jpg",5099JPK,5099JPK,[],1.0
"E1,CAM1,250211112420352,9550JSZ,9938.jpg",9550JSZ,9550JSZ,[],1.0
"E1,CAM1,250211113449756,SE9218DV,9976.jpg",SE9218DV,SE9218DV,[],1.0
"E1,CAM1,250211120249497,7576HTZ,9902.jpg",7576HTZ,7576HTZ,[],1.0
"E1,CAM1,250211105717921,9111LNT,9971.jpg",9111LNT,9111LNT,[],1.0
"E1,CAM1,250211115843385,3063KDK,9999.jpg",3063KDK,3063KDK,[],1.0
"E1,CAM1,250211112207234,7780MLL,9978.jpg",7780MLL,7780MLL,[],1.0
"E1,CAM1,250211110356759,7675MVB,9960.jpg",7675MVB,7675MVB,[],1.0
"E1,CAM1,250211110440101,4925KBJ,9992.jpg",4925KBJ,4925KBJ,[],1.0
"E1,CAM1,250211110718311,0974FTK,9997.jpg",0974FTK,0974FTK,[],1.0
"E1,CAM1,250211114037754,5500MBP,9990.jpg",5500MBP,5500MBP,[],1.0
"E1,CAM1,250211120014474,2833FXJ,9999.jpg",2833FXJ,2833FXJ,[],1.0
"E1,CAM1,250211111627205,7825BTM,9963.jpg",7825BTM,7825BTM,[],1.0
"E1,CAM1,250211115727170,0973CLM,9991.jpg",0973CLM,0973CLM,[],1.0
"E1,CAM1,250211104859463,1488BXT,9965.jpg",1488BXT,1488BXT,[],1.0
"E1,CAM1,250211123440147,8310LLR,9963.jpg",8310LLR,8310LLR,[],1.0
"E1,CAM1,250211110020989,4750KSD,9995.jpg",4750KSD,4750KSD,[],1.0
"E1,CAM1,250211113429476,3544LNR,9998.jpg",3544LNR,3544LNR,[],1.0
"E1,CAM1,250211121548862,4922FKK,10000.jpg",4922FKK,4922FKK,[],1.0
"E1,CAM1,250211114018802,0350KFV,9980.jpg",0350KFV,0350KFV,[],1.0
"E1,CAM1,250211121249216,9720JMG,9963.jpg",9720JMG,9720JMG,[],1.0
"E1,CAM1,250211114452741,8394CHG,10000.jpg",8394CHG,8394CHG,[],1.0
"E1,CAM1,250211112005084,4837GXC,9984.jpg",4837GXC,4837GXC,[],1.0
"E1,CAM1,250211110006756,3402JXC,9901.jpg",3402JXC,3402JXC,[],1.0
"E1,CAM1,250211113100315,4777CYL,9967.jpg",4777CYL,4777CYL,[],1.0
"E1,CAM1,250211134839450,5017LKP,9989.jpg",5017LKP,5017LKP,[],1.0
"E1,CAM1,250211114341807,9766KGY,9993.jpg",9766KGY,9766KGY,[],1.0
"E1,CAM1,250211113931148,2089JSJ,9993.jpg",2089JSJ,2089JSJ,[],1.0
"E1,CAM1,250211114006443,8669LNT,9999.jpg",8669LNT,8669LNT,[],1.0
"E1,CAM1,250211111147954,9955LKR,9994.jpg",9955LKR,9955LKR,[],1.0
"E1,CAM1,250211115905399,5667MRY,10000.jpg",5667MRY,5667MRY,[],1.0
"E1,CAM1,250211125048409,3975BYF,9996.jpg",3975BYF,3975BYF,[],1.0
"E1,CAM1,250211112810355,7490KNS,9984.jpg",7490KNS,7490KNS,[],1.0
"E1,CAM1,250211115509958,7472CSX,9999.jpg",7472CSX,7472CSX,[],1.0
"E1,CAM1,250211104604284,2074JBH,9996.jpg",2074JBH,2074JBH,[],1.0
"E1,CAM1,250211113402993,SE7993DD,9986.jpg",SE7993DD,SE7993DD,[],1.0
"E1,CAM1,250211120419055,8100CTN,9994.jpg",8100CTN,8100CTN,[],1.0
"E1,CAM1,250211103758028,6553JCT,9979.jpg",6553JCT,6553JCT,[],1.0
"E1,CAM1,250211104108753,7370GYF,9993.jpg",7370GYF,7370GYF,[],1.0
"E1,CAM1,250211094558425,8025KBP,9989.jpg",8025KBP,8025KBP,[],1.0
"E1,CAM1,250211103122393,2797JZX,10000.jpg",2797JZX,2797JZX,[],1.0
"E1,CAM1,250211094430180,6611MJN,9992.jpg",6611MJN,6611MJN,[],1.0
"E1,CAM1,250211094503616,1866HYC,9974.jpg",1866HYC,1866HYC,[],1.0
"E1,CAM1,250211095211125,7766BYF,9994.jpg",7766BYF,7766BYF,[],1.0
"E1,CAM1,250211110833057,8162FKZ,10000.jpg",8162FKZ,8162FKZ,[],1.0
"E1,CAM1,250211104731201,2967JZH,9997.jpg",2967JZH,2967JZH,[],1.0
"E1,CAM1,250211105542613,7057BSP,9897.jpg",7057BSP,7057BSP,[],1.0
"E1,CAM1,250211102622752,7892HHM,9999.jpg",7892HHM,7892HHM,[],1.0
"E1,CAM1,250211101006694,9056KSK,9974.jpg",9056KSK,9056KSK,[],1.0
"E1,CAM1,250211104042785,7895DKN,9937.jpg",7895DKN,7895DKN,[],1.0
"E1,CAM1,250211111344307,6402CKF,9950.jpg",6402CKF,6402CKF,[],1.0
"E1,CAM1,250211100015240,0628JGM,9994.jpg",0628JGM,0628JGM,[],1.0
"E1,CAM1,250211100234702,8731CNK,10000.jpg",8731CNK,8731CNK,[],1.0
"E1,CAM1,250211103157703,9312JCP,9940.jpg",9312JCP,9312JCP,[],1.0
"E1,CAM1,250211105555675,0831LZB,9976.jpg",0831LZB,0831LZB,[],1.0
"E1,CAM1,250211100413212,5462JBH,9997.jpg",5462JBH,5462JBH,[],1.0
"E1,CAM1,250211095013709,5667MRY,10000.jpg",5667MRY,5667MRY,[],1.0
"E1,CAM1,250211094106253,6963LYD,10000.jpg",6963LYD,6963LYD,[],1.0
"E1,CAM1,250211100948898,3872KWP,9999.jpg",3872KWP,3872KWP,[],1.0
"E1,CAM1,250211101438883,4558KMK,9996.jpg",4558KMK,4558KMK,[],1.0
"E1,CAM1,250211100907915,2598LJY,9968.jpg",2598LJY,2598LJY,[],1.0
"E1,CAM1,250211094717343,8485MSR,9979.jpg",8485MSR,8485MSR,[],1.0
"E1,CAM1,250211094444523,2553MGZ,9997.jpg",2553MGZ,2553MGZ,[],1.0
"E1,CAM1,250211112303153,5729KVZ,9999.jpg",5729KVZ,5729KVZ,[],1.0
"E1,CAM1,250211105941991,1510JNF,9981.jpg",1510JNF,1510JNF,[],1.0
"E1,CAM1,250211104524536,9053JDK,9977.jpg",9053JDK,9053JDK,[],1.0
"E1,CAM1,250211104124455,2997CRD,9999.jpg",2997CRD,2997CRD,[],1.0
"E1,CAM1,250211101703141,1407MJN,9982.jpg",1407MJN,1407MJN,[],1.0
"E1,CAM1,250211120613721,7983FPC,9989.jpg",7983FPC,7983FPC,[],1.0
"E1,CAM1,250211102406306,0877KYP,9560.jpg",0877KYP,0877KYP,[],1.0
"E1,CAM1,250211095251560,7557JJR,9990.jpg",7557JJR,7557JJR,[],1.0
"E1,CAM1,250211101547817,8567JLC,9999.jpg",8567JLC,8567JLC,[],1.0
"E1,CAM1,250211104351197,5192JMV,9936.jpg",5192JMV,5192JMV,[],1.0
"E1,CAM1,250211100427383,3793FGY,9963.jpg",3793FGY,3793FGY,[],1.0
"E1,CAM1,250211095725655,2573JZY,9997.jpg",2573JZY,2573JZY,[],1.0
"E1,CAM1,250211092536880,0596FHR,9994.jpg",0596FHR,0596FHR,[],1.0
"E1,CAM1,250211092553348,7020JVF,9997.jpg",7020JVF,7020JVF,[],1.0
"E1,CAM1,250211085328324,8898JZN,9997.jpg",8898JZN,8898JZN,[],1.0
"E1,CAM1,250211092731983,9391KPZ,9998.jpg",9391KPZ,9391KPZ,[],1.0
"E1,CAM1,250211091326980,4299LDY,9998.jpg",4299LDY,4299LDY,[],1.0
"E1,CAM1,250211095447507,5690FHP,9997.jpg",5690FHP,5690FHP,[],1.0
"E1,CAM1,250211093019146,7587LSG,9813.jpg",7587LSG,7587LSG,[],1.0
"E1,CAM1,250211072705438,6449HWH,9992.jpg",6449HWH,6449HWH,[],1.0
"E1,CAM1,250211085558926,2783GVX,9994.jpg",2783GVX,2783GVX,[],1.0
"E1,CAM1,250211093032411,4533LGL,9944.jpg",4533LGL,4533LGL,[],1.0
"E1,CAM1,250211085424103,6394LZG,9920.jpg",6394LZG,6394LZG,[],1.0
"E1,CAM1,250211084741749,9962LLM,9963.jpg",9962LLM,9962LLM,[],1.0
"E1,CAM1,250211092746357,8680HCR,9955.jpg",8680HCR,8680HCR,[],1.0
"E1,CAM1,250211105756825,3848LXF,9861.jpg",3848LXF,3848LXF,[],1.0
"E1,CAM1,250211084654064,2961HWT,9991.jpg",2961HWT,2961HWT,[],1.0
"E1,CAM1,250211095144236,4290JLD,9942.jpg",4290JLD,4290JLD,[],1.0
"E1,CAM1,250211092612551,8008HKP,9742.jpg",8008HKP,8008HKP,[],1.0
"E1,CAM1,250211090423071,8801KMX,9984.jpg",8801KMX,8801KMX,[],1.0
"E1,CAM1,250211091448226,6553KRC,9999.jpg",6553KRC,6553KRC,[],1.0
"E1,CAM1,250211092258560,4696MBC,9980.jpg",4696MBC,4696MBC,[],1.0
"E1,CAM1,250211094207391,3620JYX,9996.jpg",3620JYX,3620JYX,[],1.0
"E1,CAM1,250211085455992,2573JZY,9949.jpg",2573JZY,2573JZY,[],1.0
"E1,CAM1,250211095853807,2695LXJ,9976.jpg",2695LXJ,2695LXJ,[],1.0
"E1,CAM1,250211091203954,8279HPD,9999.jpg",8279HPD,8279HPD,[],1.0
"E1,CAM1,250211090705422,2785HGX,9997.jpg",2785HGX,2785HGX,[],1.0
"E1,CAM1,250211074940680,5075FRB,9932.jpg",5075FRB,5075FRB,[],1.0
"E1,CAM1,250211085111300,3390GTF,9989.jpg",3390GTF,3390GTF,[],1.0
"E1,CAM1,250211094034614,2940DHN,9998.jpg",2940DHN,2940DHN,[],1.0
"E1,CAM1,250211092417665,2415HSG,9843.jpg",2415HSG,2415HSG,[],1.0
"E1,CAM1,250211093219374,1378MCC,9999.jpg",1378MCC,1378MCC,[],1.0
"E1,CAM1,250211102319449,9533FSR,9923.jpg",9533FSR,9533FSR,[],1.0
"E1,CAM1,250211093136736,4656GDJ,9993.jpg",4656GDJ,4656GDJ,[],1.0
"E1,CAM1,250211095602831,8876JZD,9999.jpg",8876JZD,8876JZD,[],1.0
"E1,CAM1,250211091920353,8070GSB,9897.jpg",8070GSB,8070GSB,[],1.0
"E1,CAM1,250211092109097,3845LKT,9998.jpg",3845LKT,3845LKT,[],1.0
"E1,CAM1,250211100929117,7521MTX,9970.jpg",7521MTX,7521MTX,[],1.0
"E1,CAM1,250211080844933,0824MKM,9997.jpg",0824MKM,0824MKM,[],1.0
"E1,CAM1,250211094141517,6365DDC,9983.jpg",6365DDC,6365DDC,[],1.0
"E1,CAM1,250211013820562,9581KZS,9950.jpg",9581KZS,9581KZS,[],1.0
"E1,CAM1,250211080200376,3201HRJ,9998.jpg",3201HRJ,3201HRJ,[],1.0
"E1,CAM1,250211091945773,8857GSZ,9932.jpg",8857GSZ,8857GSZ,[],1.0
"E1,CAM1,250211085221062,5017LKP,9995.jpg",5017LKP,5017LKP,[],1.0
"E1,CAM1,250211084901463,8101HMB,9995.jpg",8101HMB,8101HMB,[],1.0
